CustomerID,AccountNumber,city,latitude,longitude,population,total_orders,total_spent,avg_order_value,days_since_last_purchase,days_since_first_purchase,unique_products,avg_days_between_orders,orders_per_month,customer_cohort,will_buy_soon,will_buy_again_6m,has_purchase_history,has_repeat_order_history,population_missing,city_class,favorite_category_Bikes,favorite_category_Clothing,favorite_category_Components,favorite_category_Unknown,geographic_area,distance_to_major_city_km,has_geographic_match,city_class_major,is_recent_buyer,is_at_risk,is_churned,value_per_product,spending_intensity,is_frequent_buyer,frequency_score,consistency_score,customer_lifetime,engagement_score,product_diversity,recency_monetary,frequency_monetary,recency_segment_recent,recency_segment_moderate,recency_segment_old,recency_segment_very_old,spending_tier_low,spending_tier_medium,country_Australia,country_France,country_Germany,country_United Kingdom,country_United States
16372,AW00016372,Lincoln Acres,32.6714924,-117.0938475,107037.0,1.0,2482.23,620.5575,115,115,4.0,279.25,1.0,existing_not_returned,0,0,1,0,1,Unknown,0,0,0,0,Unknown,-1.0,0,-1,0,1,0,620.5575,21.584608695652175,0,0.4,0.003568242640499554,115,0.38919547279214994,4.0,285456.45,2482.23,0,1,0,0,0,0,0,0,0,0,1
16373,AW00016373,Kirkland,47.676241,-122.1925969,92621.0,1.0,2578.43,515.686,103,103,5.0,279.25,1.0,existing_not_returned,0,0,1,0,0,Small City,0,0,0,0,around_Seattle,13.210686268601345,1,0,0,1,0,515.6859999999999,25.033300970873785,0,0.4,0.003568242640499554,103,0.3950448317665089,5.0,265578.29,2578.43,0,1,0,0,0,0,0,0,0,0,1
16374,AW00016374,Woodburn,45.1442589,-122.8558075,27875.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,0,Small City,0,0,0,1,around_Salem,24.950687332527576,1,0,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
16375,AW00016375,Spring Valley,32.726534,-117.0007288,107037.0,1.0,2478.34,1239.17,74,74,2.0,279.25,1.0,existing_not_returned,0,0,1,0,1,Unknown,0,0,0,0,Unknown,-1.0,0,-1,0,0,0,1239.17,33.491081081081084,0,0.4,0.003568242640499554,74,0.41050099671014534,2.0,183397.16,2478.34,1,0,0,0,0,0,0,0,0,0,1
16376,AW00016376,Bellingham,48.740767,-122.48838,135591.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,0,Small City,0,0,0,1,around_Seattle,127.24324437589812,1,0,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
16377,AW00016377,Los Angeles,34.058027,-118.2408019,11984083.0,1.0,13.98,6.99,155,155,2.0,279.25,1.0,existing_not_returned,0,0,1,0,0,Major City,0,0,0,0,Los Angeles,2.3439861526327263e-12,1,1,0,1,0,6.99,0.09019354838709678,0,0.4,0.003568242640499554,155,0.371647395869073,2.0,2166.9,13.98,0,1,0,0,1,0,0,0,0,0,1
16378,AW00016378,Woodburn,45.1442589,-122.8558075,27875.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,0,Small City,0,0,0,1,around_Salem,24.950687332527576,1,0,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
16379,AW00016379,Colma,37.6773,-122.457,107037.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,1,Unknown,0,0,0,1,Unknown,-1.0,0,-1,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
16380,AW00016380,Shawnee,48.439700695891,-123.484388777746,107037.0,1.0,71.97,35.985,3,3,2.0,279.25,1.0,existing_returned,0,1,1,0,1,Unknown,0,0,0,0,Unknown,-1.0,0,-1,1,0,0,35.985,23.99,0,0.4,0.003568242640499554,3,0.45862482061823684,2.0,215.91,71.97,0,0,0,0,0,1,0,0,0,0,0
16381,AW00016381,Burien,47.486649,-122.297205,51513.0,1.0,4.99,4.99,150,150,1.0,279.25,1.0,existing_not_returned,0,0,1,0,0,Small City,0,0,0,0,around_Seattle,12.983072729587223,1,0,0,1,0,4.99,0.03326666666666667,0,0.4,0.003568242640499554,150,0.37369183201545086,1.0,748.5,4.99,0,1,0,0,1,0,0,0,0,0,1
16382,AW00016382,Tacoma,47.264455,-122.458462,222758.0,1.0,59.98,29.99,112,112,2.0,279.25,1.0,existing_not_returned,0,0,1,0,0,Major City,0,0,0,0,Tacoma,7.073230889886872e-13,1,1,0,1,0,29.99,0.5355357142857142,0,0.4,0.003568242640499554,112,0.3906302212198228,2.0,6717.759999999999,59.98,0,1,0,0,1,0,0,0,0,0,1
16383,AW00016383,Redwood City,37.4823034,-122.216756,82447.0,1.0,58.98,29.49,147,147,2.0,279.25,1.0,existing_not_returned,0,0,1,0,0,Small City,0,0,0,0,around_San Jose,33.15874871039168,1,0,0,1,0,29.49,0.40122448979591835,0,0.4,0.003568242640499554,147,0.3749376602921499,2.0,8670.06,58.98,0,1,0,0,1,0,0,0,0,0,1
16384,AW00016384,Newport Beach,33.598609,-117.869751,83845.0,1.0,7.28,3.64,178,178,2.0,279.25,1.0,existing_not_returned,0,0,1,0,0,Small City,0,0,0,0,around_Irvine,9.628750906707078,1,0,0,1,0,3.64,0.04089887640449438,0,0.4,0.003568242640499554,178,0.3627279313556858,2.0,1295.8400000000001,7.28,0,1,0,0,1,0,0,0,0,0,1
16385,AW00016385,Santa Cruz,36.974825,-121.99185,107037.0,1.0,64.47,21.49,53,53,3.0,279.25,1.0,existing_not_returned,0,0,1,0,1,Unknown,0,0,0,0,Unknown,-1.0,0,-1,0,0,0,21.49,1.2164150943396226,0,0.4,0.003568242640499554,53,0.4230321952801882,3.0,3416.91,64.47,1,0,0,0,0,1,0,0,0,0,1
16386,AW00016386,York,53.962026649,-1.083683588,141685.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,1,1,0,0,0,Small City,0,0,0,1,around_Leeds,35.45400624915553,1,0,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0
16387,AW00016387,Berks,51.482791002599,-0.610495079593,107037.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,1,1,0,0,1,Unknown,0,0,0,1,Unknown,-1.0,0,-1,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0
16388,AW00016388,Paris,48.8319164,2.3558551,11060000.0,2.0,4673.8825,934.7765,199,303,5.0,104.0,0.5,existing_not_returned,0,0,1,1,0,Major City,0,0,0,0,Paris,0.0,1,1,0,0,1,934.7764999999999,15.425354785478547,0,0.2,0.009523809523809525,303,0.2770060790273556,2.5,930102.6174999999,2336.94125,0,0,1,0,0,0,0,1,0,0,0
16389,AW00016389,Berlin,52.435047,13.19789,4679500.0,2.0,4638.8925,1159.723125,104,452,4.0,348.0,0.181818181818,existing_not_returned,0,0,1,1,0,Major City,0,0,0,0,Berlin,0.0,1,1,0,1,0,1159.723125,10.263036504424779,0,0.0727272727272,0.0028653295128939827,452,0.2634259876888847,2.0,482444.82,843.4349999991565,0,1,0,0,0,0,0,0,1,0,0
16390,AW00016390,Offenbach,50.10061,8.76647,107037.0,2.0,4657.5125,1552.504166,109,429,2.0,320.0,0.181818181818,existing_not_returned,0,0,1,1,1,Unknown,1,0,0,0,Unknown,-1.0,0,-1,0,1,0,2328.75625,10.856672494172495,0,0.0727272727272,0.003115264797507788,429,0.2610381467579805,1.0,507668.8625,846.8204545446076,0,1,0,0,0,0,0,0,1,0,0
16391,AW00016391,Verrieres Le Buisson,48.7462569,2.2667764,107037.0,2.0,4624.9125,2023.375,191,300,2.0,109.0,0.666666666666,existing_not_returned,0,0,1,1,1,Unknown,1,0,0,0,Unknown,-1.0,0,-1,0,0,1,2312.45625,15.416375,0,0.26666666666640004,0.00909090909090909,300,0.3063363854369982,1.0,883358.2875000001,3083.2749999969174,0,0,1,0,0,0,0,1,0,0,0
16392,AW00016392,Colomiers,43.6124652,1.332843,40882.0,2.0,3431.4025,1143.800833,181,303,3.0,122.0,0.5,existing_returned,1,1,1,1,0,Small City,1,0,0,0,around_Boulogne-Billancourt,584.7858338887722,1,0,0,0,1,1143.8008333333335,11.324760726072608,0,0.2,0.008130081300813009,303,0.2829884749396945,1.5,621083.8525,1715.70125,0,0,1,0,0,0,0,1,0,0,0
16393,AW00016393,Tremblay-En-France,48.9502722,2.5726529,107037.0,2.0,3446.4025,1148.800833,125,284,3.0,159.0,0.4,existing_returned,1,1,1,1,1,Unknown,1,0,0,0,Unknown,-1.0,0,-1,0,1,0,1148.8008333333335,12.135220070422536,0,0.16,0.00625,284,0.289344387755102,1.5,430800.3125,1378.5610000000001,0,1,0,0,0,0,0,1,0,0,0
16394,AW00016394,Lille,50.6350495,3.0231666,1063491.0,2.0,4659.9025,1553.300833,199,296,3.0,97.0,0.666666666666,existing_not_returned,0,0,1,1,0,Major City,1,0,0,0,Lille,0.0,1,1,0,0,1,1553.3008333333335,15.742913851351352,0,0.26666666666640004,0.01020408163265306,296,0.3038768273265687,1.5,927320.5975,3106.6016666635605,0,0,1,0,0,0,0,1,0,0,0
16395,AW00016395,Paris,48.8319164,2.3558551,11060000.0,1.0,63.97,21.323333,151,151,3.0,279.25,1.0,existing_not_returned,0,0,1,0,0,Major City,0,0,0,0,Paris,0.0,1,1,0,1,0,21.323333333333334,0.4236423841059603,0,0.4,0.003568242640499554,151,0.37327977511773136,3.0,9659.47,63.97,0,1,0,0,0,1,0,1,0,0,0
16396,AW00016396,Mühlheim,50.11667,8.83333,107037.0,1.0,32.27,10.756666,115,115,3.0,279.25,1.0,existing_not_returned,0,0,1,0,1,Unknown,0,0,0,0,Unknown,-1.0,0,-1,0,1,0,10.756666666666668,0.28060869565217395,0,0.4,0.003568242640499554,115,0.38919547279214994,3.0,3711.05,32.27,0,1,0,0,1,0,0,0,1,0,0
16397,AW00016397,Berlin,52.435047,13.19789,4679500.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,1,1,0,0,0,Major City,0,0,0,1,Berlin,0.0,1,1,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0
16398,AW00016398,Roubaix,50.6913168,3.1733647,98286.0,1.0,53.47,17.823333,139,139,3.0,279.25,1.0,existing_not_returned,0,0,1,0,0,Major City,0,0,0,0,Roubaix,0.0,1,1,0,1,0,17.823333333333334,0.3846762589928057,0,0.4,0.003568242640499554,139,0.3783323775540547,3.0,7432.33,53.47,0,1,0,0,1,0,0,1,0,0,0
16399,AW00016399,Frankfurt,50.1287688,8.670154,2319029.0,1.0,32.27,10.756666,134,134,3.0,279.25,1.0,existing_not_returned,0,0,1,0,0,Major City,0,0,0,0,Frankfurt,7.073230889886872e-13,1,1,0,1,0,10.756666666666668,0.24082089552238808,0,0.4,0.003568242640499554,134,0.3805093505476609,3.0,4324.18,32.27,0,1,0,0,1,0,0,0,1,0,0
16400,AW00016400,Pantin,48.8931111,2.4128211,61929.0,2.0,4958.28,991.656,182,300,5.0,118.0,0.666666666666,existing_not_returned,0,0,1,1,0,Small City,0,0,0,0,around_Saint-Denis,5.215511924756242,1,0,0,0,1,991.656,16.5276,0,0.26666666666640004,0.008403361344537815,300,0.3093704904264113,2.5,902406.96,3305.5199999966944,0,0,1,0,0,0,0,1,0,0,0
16401,AW00016401,London,51.420287318258,-0.207126382835,11262000.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,1,1,0,0,0,Major City,0,0,0,1,London,0.0,1,1,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0
16402,AW00016402,Oxford,51.7372596,-1.2530541,108600.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,0,Small City,0,0,0,1,around_Milton Keynes,46.207249318083726,1,0,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0
16403,AW00016403,Paris La Defense,48.89198,2.23881,107037.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,1,Unknown,0,0,0,1,Unknown,-1.0,0,-1,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0
16404,AW00016404,Paris,48.8319164,2.3558551,11060000.0,2.0,3667.19,1222.396666,93,288,3.0,195.0,0.333333333333,existing_returned,0,1,1,1,0,Major City,1,0,0,0,Paris,0.0,1,1,0,1,0,1222.3966666666668,12.733298611111111,0,0.13333333333320002,0.00510204081632653,288,0.2939469150104924,1.5,341048.67,1222.3966666654444,0,1,0,0,0,0,0,1,0,0,0
16405,AW00016405,Berks,51.482791002599,-0.610495079593,107037.0,2.0,3262.83,1087.61,165,527,3.0,362.0,0.166666666666,existing_not_returned,0,0,1,1,1,Unknown,1,0,0,0,Unknown,-1.0,0,-1,0,1,0,1087.61,6.191328273244782,0,0.0666666666664,0.0027548209366391185,527,0.2340968865324574,1.5,538366.95,543.8049999978248,0,1,0,0,0,0,0,0,0,1,0
16406,AW00016406,Oxford,51.7372596,-1.2530541,108600.0,2.0,3110.0525,1036.684166,178,539,3.0,361.0,0.166666666666,existing_not_returned,0,0,1,1,0,Small City,1,0,0,0,around_Milton Keynes,46.207249318083726,1,0,0,1,0,1036.6841666666667,5.770041743970315,0,0.0666666666664,0.0027624309392265192,539,0.22915285451186385,1.5,553589.345,518.3420833312599,0,1,0,0,0,0,0,0,0,1,0
16407,AW00016407,Milton Keynes,52.042314597425,-0.795841087026,264349.0,1.0,2443.35,2023.375,523,523,1.0,279.25,1.0,existing_returned,1,1,1,0,0,Major City,1,0,0,0,Milton Keynes,0.0,1,1,0,0,1,2443.35,4.671797323135755,0,0.4,0.003568242640499554,523,0.2843812836029607,1.0,1277872.05,2443.35,0,0,0,1,0,0,0,0,0,1,0
16408,AW00016408,Paris,48.8319164,2.3558551,11060000.0,2.0,4692.8825,938.5765,131,288,4.0,157.0,0.4,existing_not_returned,0,0,1,1,0,Major City,0,0,0,0,Paris,0.0,1,1,0,1,0,1173.220625,16.294730902777776,0,0.16,0.006329113924050633,288,0.28666486320947326,2.0,614767.6074999999,1877.153,0,1,0,0,0,0,0,1,0,0,0
16409,AW00016409,Berlin,52.435047,13.19789,4679500.0,2.0,4925.17,985.034,78,434,5.0,356.0,0.166666666666,existing_not_returned,0,0,1,1,0,Major City,0,0,0,0,Berlin,0.0,1,1,0,0,0,985.034,11.34831797235023,0,0.0666666666664,0.0028011204481792717,434,0.27468533237211984,2.5,384163.26,820.8616666633832,1,0,0,0,0,0,0,0,1,0,0
16410,AW00016410,Warrington,53.3839052,-2.5997651,165456.0,1.0,2443.35,2023.375,524,524,1.0,279.25,1.0,existing_returned,1,1,1,0,0,Small City,1,0,0,0,around_Liverpool,25.319066315024358,1,0,0,0,1,2443.35,4.662881679389312,0,0.4,0.003568242640499554,524,0.284242576279214,1.0,1280315.4,2443.35,0,0,0,1,0,0,0,0,0,1,0
16411,AW00016411,Offenbach,50.10061,8.76647,107037.0,2.0,4659.9025,1553.300833,87,413,3.0,326.0,0.181818181818,existing_not_returned,0,0,1,1,1,Unknown,1,0,0,0,Unknown,-1.0,0,-1,0,0,0,1553.3008333333335,11.283056900726393,0,0.0727272727272,0.0030581039755351682,413,0.2722649774516821,1.5,405411.5175,847.2549999991528,1,0,0,0,0,0,0,0,1,0,0
16412,AW00016412,Croix,50.6749978,3.1483882,20566.0,2.0,4921.59,1230.3975,100,287,4.0,187.0,0.333333333333,existing_not_returned,0,0,1,1,0,Small City,0,0,0,0,around_Roubaix,2.527699274773561,1,0,0,1,0,1230.3975,17.148397212543554,0,0.13333333333320002,0.005319148936170213,287,0.290412948981873,2.0,492159.0,1640.5299999983597,0,1,0,0,0,0,0,1,0,0,0
16413,AW00016413,Bottrop,51.5224888,6.9247636,118705.0,1.0,37.93,12.643333,145,145,3.0,279.25,1.0,existing_not_returned,0,0,1,0,0,Small City,0,0,0,0,around_Essen,9.58585785743575,1,0,0,1,0,12.643333333333333,0.2615862068965517,0,0.4,0.003568242640499554,145,0.3757763551450911,3.0,5499.85,37.93,0,1,0,0,1,0,0,0,1,0,0
16414,AW00016414,Darmstadt,49.8724499,8.6510106,164792.0,2.0,4919.3,1639.766666,61,411,3.0,350.0,0.181818181818,existing_not_returned,0,0,1,1,0,Small City,1,0,0,0,around_Frankfurt,28.534184614862657,1,0,0,0,0,1639.7666666666667,11.969099756690998,0,0.0727272727272,0.002849002849002849,411,0.2869878634667076,1.5,300077.3,894.4181818172874,1,0,0,0,0,0,0,0,1,0,0
16415,AW00016415,Tremblay-En-France,48.9502722,2.5726529,107037.0,2.0,4930.68,1232.67,95,256,4.0,161.0,0.4,existing_not_returned,0,0,1,1,1,Unknown,1,0,0,0,Unknown,-1.0,0,-1,0,1,0,1232.67,19.26046875,0,0.16,0.006172839506172839,256,0.3038953301127214,2.0,468414.60000000003,1972.2720000000002,0,1,0,0,0,0,0,1,0,0,0
16416,AW00016416,Villeneuve-D'Ascq,50.6608574,3.1365171,107037.0,2.0,4971.68,1242.92,100,262,4.0,162.0,0.4,existing_not_returned,0,0,1,1,1,Unknown,1,0,0,0,Unknown,-1.0,0,-1,0,1,0,1242.92,18.97587786259542,0,0.16,0.006134969325153374,262,0.30132436176528793,2.0,497168.0,1988.6720000000003,0,1,0,0,0,0,0,1,0,0,0
16417,AW00016417,Bury,53.59270787,-2.298767944,78729.0,1.0,2181.5625,2023.375,525,525,1.0,279.25,1.0,existing_returned,1,1,1,0,0,Small City,1,0,0,0,around_Liverpool,48.0282137700643,1,0,0,0,1,2181.5625,4.1553571428571425,0,0.4,0.003568242640499554,525,0.28410418065731846,1.0,1145320.3125,2181.5625,0,0,0,1,0,0,0,0,0,1,0
16418,AW00016418,Paris,48.8319164,2.3558551,11060000.0,1.0,27.28,13.64,165,165,2.0,279.25,1.0,existing_not_returned,0,0,1,0,0,Major City,0,0,0,0,Paris,0.0,1,1,0,1,0,13.64,0.16533333333333333,0,0.4,0.003568242640499554,165,0.3676742463770556,2.0,4501.2,27.28,0,1,0,0,1,0,0,1,0,0,0
16419,AW00016419,Frankfurt,50.1287688,8.670154,2319029.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,0,Major City,0,0,0,1,Frankfurt,7.073230889886872e-13,1,1,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0
16420,AW00016420,Reading,51.4429431,-1.1025299,107037.0,1.0,2181.5625,2023.375,526,526,1.0,279.25,1.0,existing_returned,1,1,1,0,1,Unknown,1,0,0,0,Unknown,-1.0,0,-1,0,0,1,2181.5625,4.147457224334601,0,0.4,0.003568242640499554,526,0.2839660956877728,1.0,1147501.875,2181.5625,0,0,0,1,0,0,0,0,0,1,0
16421,AW00016421,Suresnes,48.8701394,2.2220992,48956.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,0,Small City,0,0,0,1,around_Boulogne-Billancourt,4.3233962652330735,1,0,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0
16422,AW00016422,Saarbrücken,49.236300999,6.996011,107037.0,2.0,4632.8625,1544.2875,27,413,3.0,386.0,0.166666666666,existing_not_returned,0,0,1,1,1,Unknown,1,0,0,0,Unknown,-1.0,0,-1,1,0,0,1544.2875000000001,11.217584745762712,0,0.0666666666664,0.002583979328165375,413,0.3067785951588871,1.5,125087.2875,772.1437499969114,0,0,0,0,0,0,0,0,1,0,0
16423,AW00016423,Les Ulis,48.6826716,2.1694179,107037.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,1,1,0,0,1,Unknown,0,0,0,1,Unknown,-1.0,0,-1,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0
16424,AW00016424,Paris,48.8319164,2.3558551,11060000.0,2.0,3396.4125,1698.20625,25,272,2.0,247.0,0.222222222222,existing_returned,1,1,1,1,0,Major City,1,0,0,0,Paris,0.0,1,1,1,0,0,1698.20625,12.486810661764705,0,0.0888888888888,0.004032258064516129,272,0.3175344637441056,1.0,84910.3125,754.7583333325786,0,0,0,0,0,0,0,1,0,0,0
16425,AW00016425,Roissy En Brie,48.7913046,2.6544938,107037.0,1.0,2181.5625,2023.375,257,257,1.0,279.25,1.0,existing_returned,1,1,1,0,1,Unknown,1,0,0,0,Unknown,-1.0,0,-1,0,0,1,2181.5625,8.488570038910506,0,0.4,0.003568242640499554,257,0.3371154888693203,1.0,560661.5625,2181.5625,0,0,1,0,0,0,0,1,0,0,0
16426,AW00016426,Saint Ouen,45.8008832,-0.2128316,107037.0,1.0,2181.5625,2023.375,244,244,1.0,279.25,1.0,existing_returned,1,1,1,0,1,Unknown,1,0,0,0,Unknown,-1.0,0,-1,0,0,1,2181.5625,8.940829918032787,0,0.4,0.003568242640499554,244,0.34087342845717455,1.0,532301.25,2181.5625,0,0,1,0,0,0,0,1,0,0,0
16427,AW00016427,Watford,51.655123527,-0.395735292,90301.0,2.0,2975.0225,595.0045,178,510,5.0,332.0,0.181818181818,existing_not_returned,0,0,1,1,0,Small City,0,0,0,0,around_London,29.18960057624233,1,0,0,1,0,595.0045,5.833377450980392,0,0.0727272727272,0.003003003003003003,510,0.23164926855531678,2.5,529554.005,540.9131818176409,0,1,0,0,0,0,0,0,0,1,0
16428,AW00016428,Bury,53.59270787,-2.298767944,78729.0,1.0,2181.5625,2023.375,496,496,1.0,279.25,1.0,existing_returned,1,1,1,0,0,Small City,1,0,0,0,around_Liverpool,48.0282137700643,1,0,0,0,1,2181.5625,4.398311491935484,0,0.4,0.003568242640499554,496,0.288248173140582,1.0,1082055.0,2181.5625,0,0,0,1,0,0,0,0,0,1,0
16429,AW00016429,Saarlouis,49.3156842,6.7503402,34893.0,2.0,4958.28,991.656,7,396,5.0,389.0,0.153846153846,existing_not_returned,0,0,1,1,0,Small City,0,0,0,0,around_Frankfurt,164.97883108331527,1,0,1,0,0,991.656,12.52090909090909,0,0.0615384615384,0.002564102564102564,396,0.3197394540942682,2.5,34707.96,762.8123076915449,0,0,0,0,0,0,0,0,1,0,0
16430,AW00016430,Paris,48.8319164,2.3558551,11060000.0,2.0,4638.8925,1159.723125,80,251,4.0,171.0,0.333333333333,existing_not_returned,0,0,1,1,0,Major City,0,0,0,0,Paris,0.0,1,1,0,0,0,1159.723125,18.48164342629482,0,0.13333333333320002,0.005813953488372093,251,0.3011449351101287,2.0,371111.4,1546.2974999984538,1,0,0,0,0,0,0,1,0,0,0
16431,AW00016431,Paris,48.8319164,2.3558551,11060000.0,2.0,4769.4025,1192.350625,82,269,4.0,187.0,0.333333333333,existing_not_returned,0,0,1,1,0,Major City,1,0,0,0,Paris,0.0,1,1,0,0,0,1192.350625,17.730120817843865,0,0.13333333333320002,0.005319148936170213,269,0.29989552096715116,2.0,391091.005,1589.8008333317437,1,0,0,0,0,0,0,1,0,0,0
16432,AW00016432,Chatou,48.8898919,2.1564805,30598.0,2.0,4633.9025,1544.634166,40,258,3.0,218.0,0.285714285714,existing_not_returned,0,0,1,1,0,Small City,1,0,0,0,around_Boulogne-Billancourt,8.89570924419985,1,0,0,0,0,1544.6341666666667,17.960862403100776,0,0.1142857142856,0.0045662100456621,258,0.317454519098309,1.5,185356.1,1323.972142855819,1,0,0,0,0,0,0,1,0,0,0
16433,AW00016433,Paris,48.8319164,2.3558551,11060000.0,2.0,4696.4925,939.2985,56,265,5.0,209.0,0.285714285714,existing_not_returned,0,0,1,1,0,Major City,0,0,0,0,Paris,0.0,1,1,0,0,0,939.2985000000001,17.72261320754717,0,0.1142857142856,0.004761904761904762,265,0.307237869019296,2.5,263003.58,1341.854999998658,1,0,0,0,0,0,0,1,0,0,0
16434,AW00016434,Neunkirchen,49.3713264,7.1283911,47097.0,1.0,69.97,23.323333,56,56,3.0,279.25,1.0,existing_not_returned,0,0,1,0,0,Small City,0,0,0,0,around_Frankfurt,139.14754872026612,1,0,0,0,0,23.323333333333334,1.2494642857142857,0,0.4,0.003568242640499554,56,0.42116548466863446,3.0,3918.3199999999997,69.97,1,0,0,0,0,1,0,0,1,0,0
16435,AW00016435,Newcastle Upon Tyne,54.978017857,-1.610202459,107037.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,1,Unknown,0,0,0,1,Unknown,-1.0,0,-1,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0
16436,AW00016436,Roubaix,50.6913168,3.1733647,98286.0,2.0,4696.4925,939.2985,26,235,5.0,209.0,0.285714285714,existing_not_returned,0,0,1,1,0,Major City,0,0,0,0,Roubaix,0.0,1,1,1,0,0,939.2985000000001,19.98507446808511,0,0.1142857142856,0.004761904761904762,235,0.3271940080379521,2.5,122108.80500000001,1341.854999998658,0,0,0,0,0,0,0,1,0,0,0
16437,AW00016437,London,51.420287318258,-0.207126382835,11262000.0,2.0,47.26,11.815,46,130,4.0,84.0,0.666666666666,existing_not_returned,0,0,1,1,0,Major City,0,0,0,0,London,0.0,1,1,0,0,0,11.815,0.36353846153846153,0,0.26666666666640004,0.011764705882352941,130,0.3766194360954995,2.0,2173.96,31.506666666635162,1,0,0,0,1,0,0,0,0,1,0
16438,AW00016438,Paris,48.8319164,2.3558551,11060000.0,1.0,24.99,24.99,93,93,1.0,279.25,1.0,existing_not_returned,0,0,1,0,0,Major City,0,0,0,0,Paris,0.0,1,1,0,1,0,24.99,0.2687096774193548,0,0.4,0.003568242640499554,93,0.40015344222446436,1.0,2324.0699999999997,24.99,0,1,0,0,1,0,0,1,0,0,0
16439,AW00016439,Paris,48.8319164,2.3558551,11060000.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,1,1,0,0,0,Major City,0,0,0,1,Paris,0.0,1,1,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0
16440,AW00016440,Paris,48.8319164,2.3558551,11060000.0,1.0,28.98,14.49,152,152,2.0,279.25,1.0,existing_not_returned,0,0,1,0,0,Major City,0,0,0,0,Paris,0.0,1,1,0,1,0,14.49,0.1906578947368421,0,0.4,0.003568242640499554,152,0.37286931225056386,2.0,4404.96,28.98,0,1,0,0,1,0,0,1,0,0,0
16441,AW00016441,Darmstadt,49.8724499,8.6510106,164792.0,1.0,24.99,24.99,163,163,1.0,279.25,1.0,existing_not_returned,0,0,1,0,0,Small City,0,0,0,0,around_Frankfurt,28.534184614862657,1,0,0,1,0,24.99,0.1533128834355828,0,0.4,0.003568242640499554,163,0.36845683642851357,1.0,4073.37,24.99,0,1,0,0,1,0,0,0,1,0,0
